"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","9200","0","0","0","291","291","104.9","0","0","0","12300","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","9300","0","0","0","352.45","0","115.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","9400","0","0","0","374.15","0","127.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","9500","0","0","0","295.5","295.5","139.85","0","0","0","75225","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","9600","0","0","0","252","252","153.2","0","0","0","81075","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","9700","0","0","0","339","339","167.4","0","0","0","95775","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","9800","0","0","0","340.05","350","182.55","0","0","0","97575","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","9900","0","0","0","436.5","436.5","198.65","0","0","0","480750","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10000","0","0","0","425","425","215.7","0","0","0","439050","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10100","390.9","390.9","338.6","338.6","338.6","338.6","193","1516.05","54.07","869625","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10200","0","0","0","552","552","252.8","0","0","0","394500","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10300","0","0","0","452","452","272.9","0","0","0","320175","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10400","0","0","0","658.5","658.5","294.05","0","0","0","30825","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10500","0","0","0","572","572","316.6","0","0","0","750600","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10600","0","0","0","619.4","619.4","339.9","0","0","0","10800","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10700","0","0","0","570","570","364.3","0","0","0","12075","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10800","0","0","0","569","569","389.8","0","0","0","119850","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","10900","0","0","0","669","669","416.5","0","0","0","73650","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11000","0","0","0","700","700","444.3","0","0","0","122025","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11100","0","0","0","742","742","472.85","0","0","0","18600","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11200","0","0","0","698","698","503.05","0","0","0","7650","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11300","0","0","0","680","680","534.45","0","0","0","210375","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11400","0","0","0","758","758","567","0","0","0","3675","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11500","0","0","0","774","774","600.75","0","0","0","399675","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11600","0","0","0","905","905","635.7","0","0","0","36375","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11700","0","0","0","741.15","0","671.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11800","0","0","0","890","890","709.1","0","0","0","2025","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","11900","0","0","0","1012","1012","747.55","0","0","0","13725","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12000","0","0","0","835.15","0","787.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12100","0","0","0","738.75","0","828","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12200","0","0","0","667.8","0","869.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12300","0","0","0","658","0","913.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12400","0","0","0","710.3","0","957.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12500","0","0","0","661.95","0","1002.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12600","0","0","0","855.75","0","1049.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12700","0","0","0","905.1","0","1096.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12800","0","0","0","866.3","0","1145.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","12900","0","0","0","861.5","0","1195.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13000","0","0","0","854.5","0","1246.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13100","0","0","0","773.7","0","1298.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13200","0","0","0","751.05","0","1351.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13300","0","0","0","734.3","0","1405","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13400","0","0","0","747.05","0","1459.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13500","0","0","0","795.9","0","1515.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13600","0","0","0","839","0","1572.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13700","0","0","0","883.7","0","1630.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13800","0","0","0","858","0","1689.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","13900","0","0","0","873.9","0","1749.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","14000","0","0","0","891.35","0","1809.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","31-Dec-2020","PE","14100","0","0","0","888.5","0","1871","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","5500","0","0","0","79.85","0","0.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","5600","0","0","0","88.15","0","0.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","5700","0","0","0","95.8","0","0.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","5800","0","0","0","104.95","0","0.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","5900","0","0","0","27.3","0","1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6000","0","0","0","35","35","1.25","0","0","0","300","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6100","0","0","0","34.75","0","1.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6200","0","0","0","38.95","0","1.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6300","0","0","0","43.55","0","2.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6400","0","0","0","48.55","0","2.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6500","0","0","0","53.95","0","3.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6600","0","0","0","59.8","0","4.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6700","0","0","0","66.05","0","4.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6800","0","0","0","72.8","0","5.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","6900","0","0","0","80","0","6.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7000","0","0","0","87.7","0","8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7100","0","0","0","95.9","0","9.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7200","0","0","0","104.65","0","10.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7300","0","0","0","113.95","0","12.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7400","0","0","0","123.75","0","14.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7500","0","0","0","134.15","0","16.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7600","0","0","0","145.15","0","19.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7700","0","0","0","156.75","0","22.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7800","0","0","0","168.95","0","25.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","7900","0","0","0","181.75","0","28.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8000","0","0","0","195.2","0","32.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8100","0","0","0","230","230","36.65","0","0","0","17700","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8200","0","0","0","239","239","41.2","0","0","0","10200","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8300","0","0","0","248.8","248.8","46.2","0","0","0","38775","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8400","0","0","0","197","197","51.65","0","0","0","37575","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8500","0","0","0","267","267","57.55","0","0","0","7350","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8600","0","0","0","225","225","63.95","0","0","0","9900","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8700","0","0","0","290","290","70.95","0","0","0","11700","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8800","0","0","0","302","302","78.45","0","0","0","21075","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","8900","0","0","0","346.4","0","86.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9000","0","0","0","293.8","293.8","95.2","0","0","0","75","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9100","0","0","0","232","232","104.55","0","0","0","7200","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9200","0","0","0","409.2","0","114.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9300","0","0","0","431.55","0","125.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9400","0","0","0","454.6","0","136.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9500","0","0","0","478.45","0","148.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9600","0","0","0","502.95","0","161.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9700","0","0","0","528.2","0","175","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9800","0","0","0","200","200","189.4","0","0","0","159075","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","9900","0","0","0","580.85","0","204.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10000","0","0","0","607.95","0","220.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10100","0","0","0","446","446","237.5","0","0","0","18600","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10200","0","0","0","680","680","255.2","0","0","0","83850","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10300","0","0","0","529","529","273.8","0","0","0","15225","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10400","0","0","0","671","671","293.3","0","0","0","46275","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10500","0","0","0","549","549","313.75","0","0","0","341250","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10600","0","0","0","624","624","335.4","0","0","0","18600","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10700","0","0","0","721","721","357.65","0","0","0","33075","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10800","0","0","0","695","695","380.8","0","0","0","19125","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","10900","0","0","0","620","620","404.95","0","0","0","13800","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11000","0","0","0","710","710","430.05","0","0","0","206775","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11100","0","0","0","678","678","456.15","0","0","0","1050","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11200","0","0","0","760","760","483.25","0","0","0","19050","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11300","0","0","0","734","734","511.3","0","0","0","5100","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11400","0","0","0","860","860","539.95","0","0","0","31725","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11500","0","0","0","886","886","570.05","0","0","0","5700","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11600","0","0","0","691","691","601.2","0","0","0","1125","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11700","0","0","0","855","855","633.3","0","0","0","3000","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11800","0","0","0","630.55","0","666.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","11900","0","0","0","1066","1066","700.55","0","0","0","14475","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12000","0","0","0","744.15","0","735.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12100","0","0","0","641.75","0","771.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12200","0","0","0","565.85","0","808.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12300","0","0","0","557.45","0","847","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12400","0","0","0","1168","1168","886.1","0","0","0","7650","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12500","0","0","0","557.9","0","926.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12600","0","0","0","750.7","0","967.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12700","0","0","0","802.15","0","1009.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12800","0","0","0","758.75","0","1052.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","12900","0","0","0","752.35","0","1096.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13000","0","0","0","738.3","0","1140.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13100","0","0","0","653.65","0","1186.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13200","0","0","0","634.4","0","1233.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13300","0","0","0","618.3","0","1281.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13400","0","0","0","630.05","0","1329.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13500","0","0","0","682.95","0","1379.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13600","0","0","0","695.4","0","1429.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13700","0","0","0","744.65","0","1480.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13800","0","0","0","715.05","0","1532.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","13900","0","0","0","730.75","0","1585.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","14000","0","0","0","747.35","0","1638.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","24-Jun-2021","PE","14100","0","0","0","748.15","0","1693.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","5700","0","0","0","29.05","0","1.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","5800","0","0","0","33","0","1.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","5900","0","0","0","37.3","0","1.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6000","0","0","0","42","0","2.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6100","0","0","0","47.15","0","2.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6200","0","0","0","52.7","0","3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6300","0","0","0","58.75","0","3.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6400","0","0","0","65.3","0","4.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6500","0","0","0","72.35","0","5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6600","0","0","0","79.9","0","5.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6700","0","0","0","88","0","6.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6800","0","0","0","96.7","0","8.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","6900","0","0","0","106","0","9.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7000","0","0","0","115.85","0","10.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7100","0","0","0","126.35","0","12.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7200","0","0","0","137.5","0","14.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7300","0","0","0","149.25","0","16.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7400","0","0","0","161.75","0","18.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7500","0","0","0","174.85","0","21.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7600","0","0","0","188.7","0","23.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7700","0","0","0","203.2","0","27","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7800","0","0","0","110","110","30.35","0","0","0","57000","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","7900","0","0","0","234.45","0","34.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8000","0","0","0","251.2","0","38.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8100","0","0","0","268.65","0","42.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8200","0","0","0","287.1","0","47.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8300","0","0","0","306.1","0","52.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8400","0","0","0","325.85","0","58","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8500","0","0","0","346.35","0","64","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8600","0","0","0","367.65","0","70.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8700","0","0","0","389.75","0","77.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8800","0","0","0","412.6","0","84.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","8900","0","0","0","436.3","0","92.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9000","0","0","0","460.75","0","101.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9100","0","0","0","274","274","110.45","0","0","0","6300","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9200","0","0","0","512.1","0","120.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9300","0","0","0","538.95","0","130.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9400","0","0","0","566.3","0","141.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9500","0","0","0","594.8","0","152.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9600","0","0","0","624.1","0","164.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9700","0","0","0","654.15","0","177.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9800","0","0","0","685.05","0","191.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","9900","0","0","0","716.7","0","205.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10000","0","0","0","705","705","220.05","0","0","0","225","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10100","0","0","0","715","715","235.65","0","0","0","2325","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10200","0","0","0","720","720","252","0","0","0","900","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10300","0","0","0","709","709","269.1","0","0","0","1350","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10400","0","0","0","716","716","286.9","0","0","0","6300","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10500","0","0","0","809.95","809.95","305.55","0","0","0","81000","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10600","0","0","0","570","570","324.95","0","0","0","11325","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10700","0","0","0","925","925","345.5","0","0","0","5700","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10800","900","900","900","900","900","900","10","87.75","6.75","7650","750","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","10900","0","0","0","995","995","388.2","0","0","0","3000","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11000","0","0","0","774.25","0","410.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11100","0","0","0","870.45","0","434.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11200","0","0","0","806.9","0","458.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11300","0","0","0","643.25","0","483.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11400","0","0","0","554.9","0","509.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11500","0","0","0","653.95","0","536.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11600","0","0","0","645.95","0","564.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11700","0","0","0","816.05","816.05","592.1","0","0","0","225","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11800","0","0","0","543.65","0","621.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","11900","0","0","0","476","0","651.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12000","0","0","0","658.9","0","682.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12100","0","0","0","553","0","714.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12200","0","0","0","474.6","0","747.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12300","0","0","0","1411","1411","781.45","0","0","0","38100","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12400","0","0","0","514.4","0","816","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12500","0","0","0","465.35","0","851.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12600","0","0","0","654.15","0","887.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12700","0","0","0","706.65","0","924.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12800","0","0","0","660.1","0","962.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","12900","0","0","0","652.55","0","1001.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","13000","0","0","0","633.25","0","1040.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","13100","0","0","0","547.15","0","1081.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","13200","0","0","0","531","0","1122.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","13300","0","0","0","515.9","0","1164.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","13400","0","0","0","526.5","0","1207.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","30-Dec-2021","PE","13500","0","0","0","581.5","0","1251","0","0","0","0","0","10862.55"
